Timestamp,Voltage (V),Current (A),Temperature,Mode
2023-11-15 16:49:38,3.24,0.58,23.42,Discharging
2023-11-15 16:49:27,3.24,0.58,23.18,Discharging
2023-11-15 16:49:16,3.24,0.58,23.23,Discharging
2023-11-15 16:49:05,3.24,0.58,23.2,Discharging
2023-11-15 16:48:54,3.24,0.57,23.24,Discharging
2023-11-15 16:48:43,3.24,0.57,23.26,Discharging
2023-11-15 16:48:31,3.24,0.58,23.2,Discharging
2023-11-15 16:48:20,3.24,0.58,23.21,Discharging
2023-11-15 16:48:09,3.24,0.58,23.19,Discharging
2023-11-15 16:47:58,3.24,0.58,23.34,Discharging
2023-11-15 16:47:47,3.24,0.57,22.94,Discharging
2023-11-15 16:47:36,3.24,0.57,23.05,Discharging
2023-11-15 16:47:25,3.24,0.57,23.32,Discharging
2023-11-15 16:47:14,3.24,0.58,23.34,Discharging
2023-11-15 16:47:02,3.24,0.57,23.3,Discharging
2023-11-15 16:46:51,3.24,0.57,23.22,Discharging
2023-11-15 16:46:40,3.24,0.57,23.1,Discharging
2023-11-15 16:46:29,3.24,0.57,23.24,Discharging
2023-11-15 16:46:18,3.24,0.57,23.35,Discharging
2023-11-15 16:46:07,3.24,0.57,23.27,Discharging
2023-11-15 16:45:56,3.24,0.57,23.37,Discharging
2023-11-15 16:45:45,3.24,0.57,23.33,Discharging
2023-11-15 16:45:34,3.24,0.57,23.3,Discharging
2023-11-15 16:45:22,3.24,0.57,23.2,Discharging
2023-11-15 16:45:11,3.24,0.57,23.23,Discharging
2023-11-15 16:45:00,3.24,0.57,23.21,Discharging
2023-11-15 16:44:49,3.24,0.57,23.14,Discharging
2023-11-15 16:44:38,3.24,0.58,23.4,Discharging
2023-11-15 16:44:27,3.24,0.58,23.14,Discharging
2023-11-15 16:44:16,3.24,0.58,23.26,Discharging
2023-11-15 16:44:05,3.24,0.57,23.33,Discharging
2023-11-15 16:43:53,3.24,0.57,23.18,Discharging
2023-11-15 16:43:42,3.24,0.57,23.28,Discharging
2023-11-15 16:43:31,3.24,0.57,23.19,Discharging
2023-11-15 16:43:20,3.25,0.57,23.2,Discharging
2023-11-15 16:43:09,3.24,0.57,23.39,Discharging
2023-11-15 16:42:58,3.24,0.57,23.23,Discharging
2023-11-15 16:42:47,3.24,0.57,23.08,Discharging
2023-11-15 16:42:36,3.24,0.57,23.1,Discharging
2023-11-15 16:42:25,3.24,0.57,23.23,Discharging
2023-11-15 16:42:13,3.24,0.57,23.3,Discharging
2023-11-15 16:42:02,3.24,0.58,23.22,Discharging
2023-11-15 16:41:51,3.24,0.58,23.01,Discharging
2023-11-15 16:41:40,3.24,0.57,23.24,Discharging
2023-11-15 16:41:29,3.24,0.57,23.28,Discharging
2023-11-15 16:41:18,3.24,0.57,23.2,Discharging
2023-11-15 16:41:07,3.24,0.58,23.18,Discharging
2023-11-15 16:40:56,3.24,0.58,23.35,Discharging
2023-11-15 16:40:44,3.24,0.58,23.38,Discharging
2023-11-15 16:40:33,3.24,0.57,23.26,Discharging
2023-11-15 16:40:22,3.24,0.58,23.24,Discharging
2023-11-15 16:40:11,3.24,0.57,23.36,Discharging
2023-11-15 16:40:00,3.24,0.58,23.14,Discharging
2023-11-15 16:39:49,3.24,0.58,23.16,Discharging
2023-11-15 16:39:38,3.24,0.58,23.16,Discharging
2023-11-15 16:39:27,3.24,0.58,23.37,Discharging
2023-11-15 16:39:16,3.24,0.57,23.33,Discharging
2023-11-15 16:39:04,3.24,0.57,23.12,Discharging
2023-11-15 16:38:53,3.24,0.58,23.19,Discharging
2023-11-15 16:38:42,3.24,0.57,23.45,Discharging
2023-11-15 16:38:31,3.24,0.58,23.2,Discharging
2023-11-15 16:38:20,3.24,0.57,23.06,Discharging
2023-11-15 16:38:09,3.24,0.57,23.41,Discharging
2023-11-15 16:37:58,3.24,0.58,23.19,Discharging
2023-11-15 16:37:47,3.24,0.57,23.33,Discharging
2023-11-15 16:37:35,3.24,0.57,23.21,Discharging
2023-11-15 16:37:24,3.24,0.58,23.28,Discharging
2023-11-15 16:37:13,3.24,0.57,23.47,Discharging
2023-11-15 16:37:02,3.24,0.57,23.42,Discharging
2023-11-15 16:36:51,3.24,0.58,23.17,Discharging
2023-11-15 16:36:40,3.24,0.58,23.33,Discharging
2023-11-15 16:36:29,3.24,0.57,23.02,Discharging
2023-11-15 16:36:18,3.24,0.58,23.28,Discharging
2023-11-15 16:36:07,3.24,0.58,23.21,Discharging
2023-11-15 16:35:55,3.24,0.58,23.48,Discharging
2023-11-15 16:35:44,3.24,0.57,23.14,Discharging
2023-11-15 16:35:33,3.24,0.57,23.41,Discharging
2023-11-15 16:35:22,3.25,0.57,23.25,Discharging
2023-11-15 16:35:11,3.24,0.57,23.21,Discharging
2023-11-15 16:35:00,3.24,0.58,23.37,Discharging
2023-11-15 16:34:49,3.24,0.57,23.2,Discharging
2023-11-15 16:34:38,3.24,0.58,23.05,Discharging
2023-11-15 16:34:26,3.24,0.57,23.32,Discharging
2023-11-15 16:34:15,3.24,0.58,23.17,Discharging
2023-11-15 16:34:04,3.24,0.57,23.46,Discharging
2023-11-15 16:33:53,3.24,0.57,23.15,Discharging
2023-11-15 16:33:42,3.24,0.57,23.07,Discharging
2023-11-15 16:33:31,3.24,0.58,23.5,Discharging
2023-11-15 16:33:20,3.24,0.57,23.45,Discharging
2023-11-15 16:33:09,3.24,0.58,23.21,Discharging
2023-11-15 16:32:58,3.24,0.57,23.37,Discharging
2023-11-15 16:32:46,3.24,0.58,23.43,Discharging
2023-11-15 16:32:35,3.24,0.56,23.82,Discharging
2023-11-15 16:32:24,3.25,0.58,23.24,Discharging
2023-11-15 16:32:13,3.24,0.57,23.4,Discharging
2023-11-15 16:32:02,3.24,0.58,23.36,Discharging
2023-11-15 16:31:51,3.24,0.58,23.31,Discharging
2023-11-15 16:31:40,3.25,0.58,23.51,Discharging
2023-11-15 16:31:29,3.24,0.57,23.24,Discharging
2023-11-15 16:31:17,3.25,0.58,23.44,Discharging
2023-11-15 16:31:06,3.24,0.57,23.39,Discharging
2023-11-15 16:30:55,3.24,0.58,23.25,Discharging
2023-11-15 16:30:44,3.25,0.57,23.37,Discharging
2023-11-15 16:30:33,3.25,0.57,23.31,Discharging
2023-11-15 16:30:22,3.24,0.57,23.43,Discharging
2023-11-15 16:30:11,3.24,0.57,23.39,Discharging
2023-11-15 16:30:00,3.24,0.58,23.33,Discharging
2023-11-15 16:29:49,3.25,0.56,23.19,Discharging
2023-11-15 16:29:37,3.24,0.58,23.5,Discharging
2023-11-15 16:29:26,3.25,0.57,23.34,Discharging
2023-11-15 16:29:15,3.24,0.57,23.56,Discharging
2023-11-15 16:29:04,3.24,0.58,23.32,Discharging
2023-11-15 16:28:53,3.25,0.57,23.15,Discharging
2023-11-15 16:28:42,3.24,0.58,23.31,Discharging
2023-11-15 16:28:31,3.24,0.57,23.34,Discharging
2023-11-15 16:28:20,3.24,0.58,23.37,Discharging
2023-11-15 16:28:09,3.25,0.58,23.51,Discharging
2023-11-15 16:27:57,3.24,0.57,23.32,Discharging
2023-11-15 16:27:46,3.25,0.58,23.35,Discharging
2023-11-15 16:27:35,3.25,0.57,23.46,Discharging
2023-11-15 16:27:24,3.25,0.57,23.18,Discharging
2023-11-15 16:27:13,3.25,0.57,23.12,Discharging
2023-11-15 16:27:02,3.24,0.57,23.54,Discharging
2023-11-15 16:26:51,3.24,0.58,23.36,Discharging
2023-11-15 16:26:40,3.25,0.57,23.24,Discharging
2023-11-15 16:26:28,3.25,0.57,23.24,Discharging
2023-11-15 16:26:17,3.24,0.58,23.53,Discharging
2023-11-15 16:26:06,3.24,0.57,23.29,Discharging
2023-11-15 16:25:55,3.24,0.58,23.19,Discharging
2023-11-15 16:25:44,3.24,0.57,23.35,Discharging
2023-11-15 16:25:33,3.24,0.58,23.45,Discharging
2023-11-15 16:25:22,3.25,0.58,23.37,Discharging
2023-11-15 16:25:11,3.24,0.58,23.38,Discharging
2023-11-15 16:25:00,3.24,0.58,23.36,Discharging
2023-11-15 16:24:48,3.24,0.57,23.26,Discharging
2023-11-15 16:24:37,3.25,0.57,23.31,Discharging
2023-11-15 16:24:26,3.24,0.58,23.43,Discharging
2023-11-15 16:24:15,3.24,0.57,23.33,Discharging
2023-11-15 16:24:04,3.25,0.57,23.26,Discharging
2023-11-15 16:23:53,3.24,0.58,23.29,Discharging
2023-11-15 16:23:42,3.24,0.58,23.3,Discharging
2023-11-15 16:23:31,3.24,0.57,23.26,Discharging
2023-11-15 16:23:19,3.24,0.57,23.3,Discharging
2023-11-15 16:23:08,3.24,0.57,23.22,Discharging
2023-11-15 16:22:57,3.24,0.57,23.33,Discharging
2023-11-15 16:22:46,3.24,0.58,23.34,Discharging
2023-11-15 16:22:35,3.24,0.58,23.41,Discharging
2023-11-15 16:22:24,3.25,0.57,23.26,Discharging
2023-11-15 16:22:13,3.25,0.57,23.4,Discharging
2023-11-15 16:22:02,3.25,0.58,23.28,Discharging
2023-11-15 16:21:51,3.25,0.57,23.38,Discharging
2023-11-15 16:21:39,3.24,0.58,23.35,Discharging
2023-11-15 16:21:28,3.25,0.57,23.12,Discharging
2023-11-15 16:21:17,3.25,0.57,23.41,Discharging
2023-11-15 16:21:06,3.24,0.57,23.36,Discharging
2023-11-15 16:20:55,3.25,0.58,23.34,Discharging
2023-11-15 16:20:44,3.24,0.58,23.25,Discharging
2023-11-15 16:20:33,3.25,0.58,23.59,Discharging
2023-11-15 16:20:22,3.25,0.57,23.49,Discharging
2023-11-15 16:20:10,3.25,0.58,23.23,Discharging
2023-11-15 16:19:59,3.25,0.58,23.39,Discharging
2023-11-15 16:19:48,3.25,0.58,23.36,Discharging
2023-11-15 16:19:37,3.25,0.58,23.58,Discharging
2023-11-15 16:19:26,3.25,0.58,23.52,Discharging
2023-11-15 16:19:15,3.25,0.57,23.42,Discharging
2023-11-15 16:19:04,3.24,0.57,23.3,Discharging
2023-11-15 16:18:53,3.25,0.58,23.52,Discharging
2023-11-15 16:18:42,3.24,0.58,23.52,Discharging
2023-11-15 16:18:30,3.25,0.57,23.29,Discharging
2023-11-15 16:18:19,3.25,0.57,23.36,Discharging
2023-11-15 16:18:08,3.25,0.57,23.66,Discharging
2023-11-15 16:17:57,3.25,0.58,23.34,Discharging
2023-11-15 16:17:46,3.25,0.57,23.34,Discharging
2023-11-15 16:17:35,3.25,0.58,23.47,Discharging
2023-11-15 16:17:24,3.25,0.57,23.26,Discharging
2023-11-15 16:17:13,3.25,0.57,23.37,Discharging
2023-11-15 16:17:01,3.25,0.58,23.51,Discharging
2023-11-15 16:16:50,3.25,0.57,23.52,Discharging
2023-11-15 16:16:39,3.25,0.57,23.43,Discharging
2023-11-15 16:16:28,3.25,0.58,23.44,Discharging
2023-11-15 16:16:17,3.25,0.57,23.41,Discharging
2023-11-15 16:16:06,3.25,0.57,23.35,Discharging
2023-11-15 16:15:55,3.25,0.57,23.4,Discharging
2023-11-15 16:15:44,3.25,0.58,23.5,Discharging
2023-11-15 16:15:33,3.25,0.57,23.5,Discharging
2023-11-15 16:15:21,3.25,0.58,23.46,Discharging
2023-11-15 16:15:10,3.25,0.58,23.54,Discharging
2023-11-15 16:14:59,3.25,0.57,23.65,Discharging
2023-11-15 16:14:48,3.24,0.57,23.56,Discharging
2023-11-15 16:14:37,3.24,0.57,23.34,Discharging
2023-11-15 16:14:26,3.25,0.57,23.54,Discharging
2023-11-15 16:14:15,3.25,0.56,23.53,Discharging
2023-11-15 16:14:04,3.24,0.57,23.55,Discharging
2023-11-15 16:13:52,3.24,0.57,23.26,Discharging
2023-11-15 16:13:41,3.25,0.56,23.3,Discharging
2023-11-15 16:13:30,3.25,0.57,23.29,Discharging
2023-11-15 16:13:19,3.25,0.57,23.4,Discharging
2023-11-15 16:13:08,3.25,0.57,23.46,Discharging
2023-11-15 16:12:57,3.25,0.57,23.52,Discharging
2023-11-15 16:12:46,3.25,0.57,23.52,Discharging
2023-11-15 16:12:35,3.25,0.58,23.56,Discharging
2023-11-15 16:12:24,3.24,0.57,23.43,Discharging
2023-11-15 16:12:12,3.24,0.58,23.46,Discharging
2023-11-15 16:12:01,3.25,0.58,23.5,Discharging
2023-11-15 16:11:50,3.25,0.58,23.56,Discharging
2023-11-15 16:11:39,3.25,0.58,23.4,Discharging
2023-11-15 16:11:28,3.24,0.57,23.32,Discharging
2023-11-15 16:11:17,3.25,0.57,23.44,Discharging
2023-11-15 16:11:06,3.24,0.57,23.55,Discharging
2023-11-15 16:10:55,3.25,0.58,23.48,Discharging
2023-11-15 16:10:43,3.25,0.58,23.5,Discharging
2023-11-15 16:10:32,3.25,0.57,23.64,Discharging
2023-11-15 16:10:21,3.25,0.57,23.45,Discharging
2023-11-15 16:10:10,3.25,0.57,23.41,Discharging
2023-11-15 16:09:59,3.25,0.57,23.33,Discharging
2023-11-15 16:09:48,3.25,0.58,23.56,Discharging
2023-11-15 16:09:37,3.25,0.58,23.46,Discharging
2023-11-15 16:09:26,3.25,0.57,23.45,Discharging
2023-11-15 16:09:15,3.25,0.57,23.5,Discharging
2023-11-15 16:09:03,3.25,0.58,23.28,Discharging
2023-11-15 16:08:52,3.25,0.57,23.53,Discharging
2023-11-15 16:08:41,3.25,0.57,23.64,Discharging
2023-11-15 16:08:30,3.25,0.58,23.68,Discharging
2023-11-15 16:08:19,3.25,0.59,23.54,Discharging
2023-11-15 16:08:08,3.25,0.57,23.57,Discharging
2023-11-15 16:07:57,3.25,0.57,23.56,Discharging
2023-11-15 16:07:46,3.25,0.57,23.72,Discharging
2023-11-15 16:07:34,3.25,0.57,23.44,Discharging
2023-11-15 16:07:23,3.25,0.56,23.39,Discharging
2023-11-15 16:07:12,3.25,0.57,23.59,Discharging
2023-11-15 16:07:01,3.25,0.58,23.55,Discharging
2023-11-15 16:06:50,3.25,0.58,23.44,Discharging
2023-11-15 16:06:39,3.25,0.57,23.42,Discharging
2023-11-15 16:06:28,3.25,0.57,23.61,Discharging
2023-11-15 16:06:17,3.25,0.57,23.46,Discharging
2023-11-15 16:06:06,3.25,0.58,23.51,Discharging
2023-11-15 16:05:54,3.25,0.57,23.47,Discharging
2023-11-15 16:05:43,3.25,0.58,23.48,Discharging
2023-11-15 16:05:32,3.25,0.57,23.5,Discharging
2023-11-15 16:05:21,3.25,0.57,23.42,Discharging
2023-11-15 16:05:10,3.25,0.58,23.51,Discharging
2023-11-15 16:04:59,3.25,0.58,23.54,Discharging
2023-11-15 16:04:48,3.25,0.57,23.58,Discharging
2023-11-15 16:04:37,3.25,0.57,23.57,Discharging
2023-11-15 16:04:25,3.25,0.57,23.59,Discharging
2023-11-15 16:04:14,3.25,0.58,23.51,Discharging
2023-11-15 16:04:03,3.26,0.57,23.54,Discharging
2023-11-15 16:03:52,3.25,0.58,23.49,Discharging
2023-11-15 16:03:41,3.25,0.57,23.69,Discharging
2023-11-15 16:03:30,3.25,0.57,23.52,Discharging
2023-11-15 16:03:19,3.25,0.59,23.57,Discharging
2023-11-15 16:03:08,3.25,0.58,23.46,Discharging
2023-11-15 16:02:57,3.25,0.57,23.57,Discharging
2023-11-15 16:02:45,3.25,0.58,23.45,Discharging
2023-11-15 16:02:34,3.25,0.58,23.64,Discharging
2023-11-15 16:02:23,3.25,0.58,23.74,Discharging
2023-11-15 16:02:12,3.25,0.58,23.52,Discharging
2023-11-15 16:02:01,3.25,0.57,23.55,Discharging
2023-11-15 16:01:50,3.26,0.58,23.54,Discharging
2023-11-15 16:01:39,3.25,0.58,23.52,Discharging
2023-11-15 16:01:28,3.25,0.58,23.59,Discharging
2023-11-15 16:01:16,3.26,0.58,23.57,Discharging
2023-11-15 16:01:05,3.25,0.58,23.61,Discharging
2023-11-15 16:00:54,3.25,0.58,23.79,Discharging
2023-11-15 16:00:43,3.25,0.58,23.53,Discharging
2023-11-15 16:00:32,3.26,0.58,23.55,Discharging
2023-11-15 16:00:21,3.26,0.58,23.57,Discharging
2023-11-15 16:00:10,3.26,0.58,23.68,Discharging
2023-11-15 15:59:59,3.26,0.58,23.65,Discharging
2023-11-15 15:59:48,3.25,0.57,23.5,Discharging
2023-11-15 15:59:36,3.25,0.57,23.64,Discharging
2023-11-15 15:59:25,3.26,0.59,23.6,Discharging
2023-11-15 15:59:14,3.26,0.58,23.68,Discharging
2023-11-15 15:59:03,3.26,0.58,23.63,Discharging
2023-11-15 15:58:52,3.25,0.58,23.39,Discharging
2023-11-15 15:58:41,3.25,0.59,23.7,Discharging
2023-11-15 15:58:30,3.25,0.63,23.88,Discharging
2023-11-15 15:58:19,3.25,0.62,23.84,Discharging
2023-11-15 15:58:07,3.25,0.62,23.6,Discharging
2023-11-15 15:57:56,3.25,0.63,23.97,Discharging
2023-11-15 15:57:45,3.24,0.78,23.08,Discharging
2023-11-15 15:57:34,3.25,0.62,23.83,Discharging
2023-11-15 15:57:23,3.25,0.63,23.76,Discharging
2023-11-15 15:57:12,3.24,0.78,23.14,Discharging
2023-11-15 15:57:01,3.25,0.64,23.72,Discharging
2023-11-15 15:56:50,3.25,0.66,23.98,Discharging
2023-11-15 15:56:39,3.25,0.65,23.84,Discharging
2023-11-15 15:56:27,3.25,0.65,23.87,Discharging
2023-11-15 15:56:16,3.25,0.65,23.9,Discharging
2023-11-15 15:56:05,3.25,0.65,23.83,Discharging
2023-11-15 15:55:54,3.25,0.67,23.83,Discharging
2023-11-15 15:55:43,3.25,0.66,23.68,Discharging
2023-11-15 15:55:32,3.25,0.65,23.9,Discharging
2023-11-15 15:55:21,3.25,0.66,23.9,Discharging
2023-11-15 15:55:10,3.25,0.66,23.91,Discharging
2023-11-15 15:54:58,3.25,0.66,23.81,Discharging
2023-11-15 15:54:47,3.25,0.66,23.8,Discharging
2023-11-15 15:54:36,3.25,0.66,23.96,Discharging
2023-11-15 15:54:25,3.25,0.66,23.74,Discharging
2023-11-15 15:54:14,3.25,0.65,23.92,Discharging
2023-11-15 15:54:03,3.25,0.67,23.68,Discharging
2023-11-15 15:53:52,3.25,0.66,23.86,Discharging
2023-11-15 15:53:41,3.26,0.67,23.91,Discharging
2023-11-15 15:53:30,3.25,0.66,23.75,Discharging
2023-11-15 15:53:18,3.25,0.66,23.76,Discharging
2023-11-15 15:53:07,3.25,0.64,24.04,Discharging
2023-11-15 15:52:56,3.26,0.66,23.74,Discharging
2023-11-15 15:52:45,3.25,0.66,23.66,Discharging
2023-11-15 15:52:34,3.25,0.66,23.92,Discharging
2023-11-15 15:52:23,3.26,0.65,23.74,Discharging
2023-11-15 15:52:12,3.26,0.65,23.74,Discharging
2023-11-15 15:52:01,3.26,0.65,23.95,Discharging
2023-11-15 15:51:49,3.26,0.66,24.07,Discharging
2023-11-15 15:51:38,3.26,0.65,23.66,Discharging
2023-11-15 15:51:27,3.26,0.66,23.84,Discharging
2023-11-15 15:51:16,3.25,0.65,23.76,Discharging
2023-11-15 15:51:05,3.25,0.66,24.12,Discharging
2023-11-15 15:50:54,3.26,0.66,23.79,Discharging
2023-11-15 15:50:43,3.26,0.66,23.91,Discharging
2023-11-15 15:50:32,3.26,0.66,23.63,Discharging
2023-11-15 15:50:21,3.26,0.66,23.84,Discharging
2023-11-15 15:50:09,3.26,0.65,23.87,Discharging
2023-11-15 15:49:58,3.26,0.66,23.8,Discharging
2023-11-15 15:49:47,3.25,0.66,23.8,Discharging
2023-11-15 15:49:36,3.25,0.65,23.61,Discharging
2023-11-15 15:49:25,3.26,0.66,24.11,Discharging
2023-11-15 15:49:14,3.26,0.68,23.84,Discharging
2023-11-15 15:49:03,3.26,0.72,23.4,Discharging
2023-11-15 15:48:52,3.25,0.74,23.5,Discharging
2023-11-15 15:48:40,3.25,0.75,23.29,Discharging
2023-11-15 15:48:29,3.27,0.64,23.57,Discharging
2023-11-15 15:48:18,3.27,0.66,23.68,Discharging
2023-11-15 15:48:07,3.26,0.68,23.54,Discharging
2023-11-15 15:47:56,3.26,0.66,23.84,Discharging
2023-11-15 15:47:45,3.3,0.65,24.04,Discharging
2023-11-15 15:47:34,3.27,0.66,23.78,Discharging
2023-11-15 15:45:26,3.31,0.77,23.74,Discharging
2023-11-15 15:46:05,3.26,0.66,23.79,Discharging
2023-11-15 15:45:54,3.25,0.67,23.99,Discharging
2023-11-15 15:45:43,3.26,0.67,23.99,Discharging
2023-11-15 15:45:32,3.26,0.68,23.89,Discharging
2023-11-15 15:45:21,3.26,0.68,23.73,Discharging
2023-11-15 15:45:10,3.26,0.69,23.86,Discharging
2023-11-15 15:44:59,3.26,0.69,23.7,Discharging
2023-11-15 15:44:47,3.26,0.67,23.82,Discharging
2023-11-15 15:44:36,3.26,0.65,23.64,Discharging
2023-11-15 15:44:25,3.25,0.67,23.8,Discharging
2023-11-15 15:44:14,3.26,0.66,23.8,Discharging
2023-11-15 15:44:03,3.26,0.67,23.9,Discharging
2023-11-15 15:43:52,3.25,0.69,24.09,Discharging
2023-11-15 15:43:41,3.26,0.65,23.73,Discharging
2023-11-15 15:43:30,3.26,0.68,23.59,Discharging
2023-11-15 15:43:18,3.26,0.68,23.79,Discharging
2023-11-15 15:43:07,3.26,0.71,23.52,Discharging
2023-11-15 15:42:56,3.26,0.64,23.73,Discharging
2023-11-15 15:42:45,3.26,0.64,23.28,Discharging
2023-11-15 15:42:34,3.26,0.69,23.55,Discharging
2023-11-15 15:42:23,3.26,0.68,23.93,Discharging
2023-11-15 15:42:12,3.26,0.69,23.43,Discharging
2023-11-15 15:42:01,3.26,0.67,23.34,Discharging
2023-11-15 15:41:50,3.25,0.68,23.76,Discharging
2023-11-15 15:41:38,3.26,0.68,23.68,Discharging
2023-11-15 15:41:27,3.26,0.65,23.99,Discharging
2023-11-15 15:41:16,3.26,0.68,23.76,Discharging
2023-11-15 15:41:05,3.25,0.68,23.18,Discharging
2023-11-15 15:40:54,3.26,0.69,23.85,Discharging
2023-11-15 15:40:43,3.26,0.71,23.7,Discharging
2023-11-15 15:40:32,3.26,0.68,23.8,Discharging
2023-11-15 15:40:21,3.26,0.69,23.62,Discharging
2023-11-15 15:40:09,3.26,0.64,23.99,Discharging
2023-11-15 15:39:58,3.26,0.68,23.25,Discharging
2023-11-15 15:39:47,3.26,0.69,23.48,Discharging
2023-11-15 15:39:36,3.26,0.64,23.94,Discharging
2023-11-15 15:39:25,3.26,0.66,23.69,Discharging
2023-11-15 15:39:14,3.26,0.64,23.79,Discharging
2023-11-15 15:39:03,3.26,0.66,23.35,Discharging
2023-11-15 15:38:52,3.26,0.69,23.49,Discharging
2023-11-15 15:38:41,3.26,0.67,23.55,Discharging
2023-11-15 15:38:29,3.26,0.69,23.66,Discharging
2023-11-15 15:38:18,3.26,0.61,23.93,Discharging
2023-11-15 15:38:07,3.26,0.65,23.91,Discharging
2023-11-15 15:37:56,3.26,0.64,23.81,Discharging
2023-11-15 15:37:45,3.26,0.68,23.47,Discharging
2023-11-15 15:37:34,3.26,0.65,23.59,Discharging
2023-11-15 15:37:23,3.26,0.68,23.45,Discharging
2023-11-15 15:37:12,3.26,0.67,23.48,Discharging
2023-11-15 15:37:00,3.26,0.68,23.7,Discharging
2023-11-15 15:36:49,3.26,0.67,23.64,Discharging
2023-11-15 15:36:38,3.26,0.67,23.61,Discharging
2023-11-15 15:36:27,3.26,0.67,23.94,Discharging
2023-11-15 15:36:16,3.26,0.67,23.54,Discharging
2023-11-15 15:36:05,3.26,0.67,23.73,Discharging
2023-11-15 15:35:54,3.26,0.63,23.36,Discharging
2023-11-15 15:35:43,3.27,0.64,23.45,Discharging
2023-11-15 15:35:32,3.26,0.64,23.71,Discharging
2023-11-15 15:35:20,3.27,0.63,23.73,Discharging
2023-11-15 15:35:09,3.27,0.63,23.45,Discharging
2023-11-15 15:34:58,3.27,0.62,23.68,Discharging
2023-11-15 15:34:47,3.27,0.63,23.74,Discharging
2023-11-15 15:34:36,3.26,0.63,23.87,Discharging
2023-11-15 15:34:25,3.26,0.66,23.88,Discharging
2023-11-15 15:34:14,3.26,0.65,23.72,Discharging
2023-11-15 15:34:03,3.26,0.66,23.6,Discharging
2023-11-15 15:33:51,3.26,0.65,23.95,Discharging
2023-11-15 15:33:40,3.27,0.65,24.07,Discharging
2023-11-15 15:33:29,3.26,0.64,23.79,Discharging
2023-11-15 15:33:18,3.27,0.64,23.76,Discharging
2023-11-15 15:33:07,3.26,0.63,23.68,Discharging
2023-11-15 15:32:56,3.26,0.64,23.88,Discharging
2023-11-15 15:32:45,3.26,0.67,23.73,Discharging
2023-11-15 15:32:34,3.26,0.66,24.03,Discharging
2023-11-15 15:32:23,3.26,0.66,23.91,Discharging
2023-11-15 15:32:11,3.27,0.66,23.79,Discharging
2023-11-15 15:32:00,3.26,0.66,23.86,Discharging
2023-11-15 15:31:49,3.27,0.67,23.75,Discharging
2023-11-15 15:31:38,3.27,0.67,23.7,Discharging
2023-11-15 15:31:27,3.26,0.67,23.54,Discharging
2023-11-15 15:31:16,3.26,0.67,23.78,Discharging
2023-11-15 15:31:05,3.26,0.68,23.77,Discharging
2023-11-15 15:30:54,3.27,0.67,23.53,Discharging
2023-11-15 15:30:42,3.27,0.65,23.7,Discharging
2023-11-15 15:30:31,3.27,0.66,24.06,Discharging
2023-11-15 15:30:20,3.27,0.67,23.71,Discharging
2023-11-15 15:30:09,3.27,0.65,24.07,Discharging
2023-11-15 15:29:58,3.27,0.65,23.87,Discharging
2023-11-15 15:29:47,3.27,0.66,23.59,Discharging
2023-11-15 15:29:36,3.27,0.66,23.69,Discharging
2023-11-15 15:29:25,3.26,0.66,23.86,Discharging
2023-11-15 15:29:14,3.27,0.66,23.95,Discharging
2023-11-15 15:29:02,3.26,0.67,23.52,Discharging
2023-11-15 15:28:51,3.27,0.68,23.47,Discharging
2023-11-15 15:28:40,3.27,0.68,23.49,Discharging
2023-11-15 15:28:29,3.27,0.64,23.54,Discharging
2023-11-15 15:28:18,3.27,0.65,23.78,Discharging
2023-11-15 15:28:07,3.27,0.67,23.95,Discharging
2023-11-15 15:27:56,3.27,0.66,23.92,Discharging
2023-11-15 15:27:45,3.27,0.66,23.95,Discharging
2023-11-15 15:27:33,3.27,0.66,23.89,Discharging
2023-11-15 15:27:22,3.27,0.66,24.04,Discharging
2023-11-15 15:27:11,3.27,0.68,23.72,Discharging
2023-11-15 15:27:00,3.27,0.68,23.66,Discharging
2023-11-15 15:26:49,3.27,0.66,23.96,Discharging
2023-11-15 15:26:38,3.27,0.65,23.94,Discharging
2023-11-15 15:26:27,3.27,0.66,23.81,Discharging
2023-11-15 15:26:16,3.27,0.67,24.11,Discharging
2023-11-15 15:26:05,3.27,0.68,23.73,Discharging
2023-11-15 15:25:53,3.27,0.68,23.84,Discharging
2023-11-15 15:25:42,3.27,0.67,23.84,Discharging
2023-11-15 15:25:31,3.27,0.66,23.9,Discharging
2023-11-15 15:25:20,3.27,0.66,23.84,Discharging
2023-11-15 15:25:09,3.27,0.66,24.07,Discharging
2023-11-15 15:24:58,3.27,0.67,24.01,Discharging
2023-11-15 15:24:47,3.27,0.65,23.67,Discharging
2023-11-15 15:24:36,3.27,0.66,23.77,Discharging
2023-11-15 15:24:25,3.27,0.67,23.78,Discharging
2023-11-15 15:24:13,3.27,0.66,23.8,Discharging
2023-11-15 15:24:02,3.26,0.67,23.76,Discharging
2023-11-15 15:23:51,3.27,0.66,23.72,Discharging
2023-11-15 15:23:40,3.27,0.65,23.93,Discharging
2023-11-15 15:23:29,3.27,0.66,23.64,Discharging
2023-11-15 15:23:18,3.27,0.66,23.78,Discharging
2023-11-15 15:23:07,3.27,0.66,23.87,Discharging
2023-11-15 15:22:56,3.27,0.65,23.8,Discharging
2023-11-15 15:22:44,3.27,0.66,23.91,Discharging
2023-11-15 15:22:33,3.27,0.67,23.87,Discharging
